Code,Song_Name,Song_Duration_ms,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Audio_mode,Speechiness,Tempo,Audio_valence,Dynamism,Decibel,Loudness,Song_Popularity,Indicator
MI16,Reunite,235720,0.74088,0.5841,47.6,0.208,1,122.3236,0,44.1,68.161,0.6,Medium,-12.784,Babble,17.28,71.4
MI17,Old Friend,148200,0.79478,0.40788,24.1,0.392,3,124.0996,1,,100.979,0.374,Med,-13.477,Babble,37.51,36.15
MI19,On Your Horizon,292520,0.78204,0.27819,29.4,0.273,9,118.135161,0,45.6,91.351,0.236,Medium,-15.026,?,31.27,44.1
MI19,Autumn Town Leaves,195200,0.83986,,32,0.00125,1,130.8736,1,46.5,115.724,0.39,Medium,-15.104,Babble,34.12,48
MI14,Turntable,196173,0.79478,0.59697,57.5,0.00183,0,125.44,1,42.75,95.116,0.673,Medium,-10.325,Rumble,44.76,86.25
MI13,Broken Tongue,193063,0.43022,0.62964,54.6,2.99E-05,0,248.6929,0,,114.117,0.452,Medium,-9.421,Clang,36.53,81.9
MI13,Louise,266997,0.75264,0.63261,38.1,2.25E-06,10,147.3796,1,,89.897,0.489,Medium,-9.428,?,40.19,57.15
MI13,Thirteen Sad Farewells,165613,0.43414,0.64053,40.2,0.000244,6,192.3769,1,52.95,114.032,0.435,Medium,-9.922,Clang,35.92,60.3
MI15,Only Lonely,217556,0.88004,0.40788,27.6,0.000372,7,120.012025,1,44.4,90.781,0.214,Med,-11.711,?,17.20,41.4
MI15,Vagabond,129463,0.75068,0.56529,39.9,0.0146,4,119.377476,1,,141.922,0.611,,-11.919,Rumble,42.15,59.85
MI14,Amsterdam - Recorded at Spotify Studios NYC,193671,0.89082,0.52668,31.7,0.0277,0,123.21,1,46.35,140.671,0.28,,-10.693,Rumble,38.47,47.55
MI15,The Bride & The Bachelor,250399,0.76244,0.46629,36.5,0.294,0,122.7664,1,,88.011,0.103,Med,-11.809,Rumble,34.30,54.75
MI12,Back to Autumn,199653,0.45276,0.47322,58.8,0.00109,8,114.2761,1,45.6,110.918,0.341,,-8.032,Clang,43.18,88.2
MI17,Nocturne,268626,0.93002,,30.3,0.196,2,133.4025,0,45.3,127.017,0.192,Medium,-13.189,Babble,36.74,45.45
LI19,Tiger Striped Sky,241720,0.92806,0.47718,18.3,0.0099,2,122.7664,1,54.6,139.863,0.16,Lo,-15.931,Babble,13.90,27.45
MI13,Little Lover,290775,0.61152,0.57519,51.8,0.207,10,121.4404,1,,126.755,0.357,Medium,-9.672,Clang,38.86,77.7
HI11,Wide World,213540,0.88102,0.54153,69.3,0.0121,11,114.597025,0,,168.093,0.634,Hi,-7.18,Roar,23.65,103.95
MI13,The Wolves,309346,0.30576,0.49104,53.1,0.00901,0,123.8769,0,48.75,119.159,0.507,Med,-9.889,Clang,20.23,79.65
MI17,Save This Heart,181880,0.16464,0.51282,46.6,0.0114,7,122.1025,1,48.3,123.654,0.423,Med,-13.394,Babble,33.43,69.9
MI14,Howling Light,214640,0.78302,0.52569,20.1,0.00089,0,184.6881,0,,145.768,0.281,,-10.974,Rumble,32.96,30.15
MI9,My Dreams Have All Come True,264407,0.44982,0.51381,46.1,6.72E-06,10,118.940836,1,39.15,111.982,0.208,Medium,-5.719,Blare,26.42,69.15
LI17,Thousand (feat. Lisa Hannigan),206440,0.92414,,19.8,0.0132,1,121.8816,1,49.95,118.004,0.125,Low,-13.91,Babble,37.20,29.7
MI11,Sunlit Juice,172413,0.33026,0.57816,52.3,0.000112,7,127.0129,1,153,174.181,0.279,Medium,-7.397,Roar,40.18,78.45
MI9,Soundwaves of Gold,176400,0.73794,,53.8,0,9,120.802081,0,44.55,149.963,0.379,,-5.993,?,42.02,80.7
MI17,Wolves Don't Live by the Rules (feat Joe Grass),158117,0.86142,0.5841,45.9,0.19,10,135.2569,1,46.65,128.754,0.444,Med,-13.056,Babble,30.98,68.85
MI17,All the Trees of the Field Will Clap Their Hands,254053,0.96432,0.62568,22.5,0.74,4,123.6544,1,44.4,144.641,0.683,Med,-13.423,Babble,37.90,33.75
LI21,Good Lover,181858,0.5733,0.45936,16.8,0.00044,2,126.3376,1,70.95,81.868,0.244,Lo,-17.897,Chatter,29.00,25.2
MI13,Bronze - Acoustic,218584,0.69776,0.64251,30.9,0.109,11,115.906756,0,,97.798,0.358,Medium,-9.162,Clang,34.83,46.35
MI17,Black Leaf,179261,0.84672,0.48906,20,2.12E-05,3,123.8769,0,45.6,148.299,0.273,Medium,-13.245,Babble,31.01,30
MI15,Émigré,191813,0.84574,0.51876,38.2,0.00033,7,174.24,1,43.5,91.955,0.466,Med,-11.024,Rumble,35.03,57.3
MI11,Funtimes in Babylon,219893,0.7252,0.53064,48.9,0,4,119.858704,1,47.85,104.598,0.364,Medium,-7.669,Roar,29.19,73.35
MI14,I Could've Been Your Lover Too,189626,0.9065,0.77616,21.3,3.48E-05,11,194.0449,0,63.3,135.854,0.339,Medium,-10.78,?,33.64,31.95
MI15,Frankie,219450,0.20482,0.21879,41.9,7.38E-05,3,135.4896,1,,76.591,0.353,,-11.608,Rumble,33.39,62.85
MI16,Nearing Home,218786,0.58996,,32.6,0.0476,7,115.240225,1,,141.424,0.273,Med,-12.847,?,31.18,48.9
MI16,Me and My Girl,226519,0.83398,,23.6,0.000982,4,131.7904,0,,79.527,0.278,Med,-12.612,Babble,32.91,35.4
LI23,Sinking Ship,247493,0.931,0.3663,17.4,0.0029,4,123.21,0,,92.75,0.181,Lo,-19.316,Buzz,28.35,26.1
LI17,Game To Lose,225893,0.94374,0.56232,6.26,0.000139,1,111.830625,0,65.25,131.604,0.452,Low,-13.728,Babble,33.06,9.39
MI18,Holocene,336613,0.92414,,30.4,0.303,1,126.7876,1,,147.989,0.147,,-14.52,?,39.60,45.6
MI12,Heart Of My Own,229626,0.54292,0.52866,53.3,0.00132,7,116.920969,0,39.3,145.531,0.522,Med,-8.391,Clang,37.21,79.95
MI21,Dreamwood,205093,0.76636,0.54549,23.6,0.681,0,114.383025,1,42.75,101.015,0.116,Medium,-17.834,Chatter,9.56,35.4
MI13,Who Are We,273437,0.83496,0.55737,31,2.58E-05,2,121.4404,1,51.45,72.988,0.369,Med,-9.484,Clang,38.52,46.5
HI11,Savant,318000,0.6223,0.4752,77,0.425,11,119.093569,0,67.35,145.974,0.456,High,-7.43,Roar,41.79,115.5
HI11,False Confidence,222533,0.19502,0.41283,67.3,0,6,127.2384,1,74.55,108.994,0.314,,-7.719,Roar,44.33,100.95
MI15,thinking 2 much,229360,0.80654,0.66033,36.2,6.35E-06,6,121.4404,1,66.9,104.977,0.538,Medium,-11.877,Rumble,39.74,54.3
MI10,Two Punks In Love,195346,0.86338,0.49302,41.8,0,0,123.8769,1,80.85,190.078,0.796,Medium,-6.294,Roar,53.28,62.7
MI13,Fever To The Form,251184,0.77322,0.33957,53.9,0.157,0,122.7664,0,44.55,142.065,0.228,Med,-9.72,Clang,39.38,80.85
LI19,Tiger Striped Sky,241720,0.92806,,18.3,0.0099,2,122.7664,1,54.6,139.863,0.16,Low,-15.931,Babble,13.90,27.45
MI14,Tear Me Down,177093,0.83202,0.50985,23.8,0,11,122.7664,1,101.7,96.875,0.19,Med,-10.506,Rumble,19.17,35.7
MI14,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,307534,0.50666,,33.4,0.000169,10,121.2201,1,43.2,72.235,0.143,Med,-10.73,Rumble,37.17,50.1
HI11,The Beach,255133,0.12838,0.24255,64,8.11E-06,2,115.906756,0,91.2,135.739,0.105,High,-7.426,Roar,17.17,96
MI14,C'est La Vie No.2,205823,0.94178,,39.6,0.32,0,117.245584,1,65.7,116.031,0.672,,-10.514,Rumble,38.16,59.4
LI17,Only You,248512,0.85456,0.48114,17.3,0.000368,4,118.091689,1,41.55,82.777,0.101,Low,-13.739,Babble,31.19,25.95
MI16,The Few Things,244354,0.58898,0.53064,32.2,2.26E-05,7,123.8769,1,93.15,135.5,0.236,Medium,-12.834,Babble,36.31,48.3
LI13,Lost Without You,225076,0.90944,0.40491,13.7,0,6,114.618436,1,66.9,162.08,0.106,Lo,-9.169,Clang,21.61,20.55
MI15,Brooklyn Nights,227559,0.83202,0.39204,31.5,3.14E-05,5,122.5449,1,,126.431,0.164,,-11.525,?,21.85,47.25
MI13,The Night We Met,208226,0.94864,0.43659,37.9,0.262,2,268.6321,1,67.35,174.118,0.105,Medium,-9.545,Clang,45.47,56.85
LI15,This Town,166932,0.80066,0.6534,19.5,3.75E-05,9,123.6544,0,63.45,123.719,0.206,,-11.354,Rumble,22.84,29.25
MI8,Part of Me,182640,0.80164,0.40293,41.7,0,8,122.3236,1,42.3,157.06,0.335,Medium,-4.9,Blare,45.64,62.55
HI12,Low,206928,0.0045668,0.49599,81.5,0.37,5,149.5729,1,53.25,140.002,0.195,High,-8.803,Clang,14.52,122.25
MI16,Stone,216573,0.77616,0.55935,25.5,2.07E-06,7,120.692196,1,48.3,110.015,0.121,Medium,-12.151,Babble,36.25,38.25
MI15,My Beloved,223932,0.79478,,21,0.104,9,119.705481,0,,88.701,0.0751,Medium,-11.552,Rumble,29.72,31.5
MI10,Notion,341000,0.38318,,41.4,0.00831,4,140.4225,0,,60.042,0.0688,Med,-6.6,Roar,24.07,62.1
MI14,Be Your Man,203817,0.89082,,20.3,0,9,122.3236,0,73.95,79.902,0.339,Medium,-10.89,Rumble,19.21,30.45
LI14,Great American Novel,234450,0.89964,,16.1,0.000377,8,131.1025,0,46.05,131.341,0.0809,Low,-10.845,Rumble,30.90,24.15
MI13,Picture Perfect,217053,0.093296,,46.8,0.0145,4,151.0441,0,55.8,150.048,0.117,Med,-9.432,Clang,32.71,70.2
MI16,Lung,215831,0.87318,0.3069,35.9,0.495,8,121.8816,0,46.5,129.873,0.0382,Medium,-12.765,Babble,30.34,53.85
MI15,Vagabond,129463,0.75068,0.56529,39.9,0.0146,4,119.377476,1,54.6,141.922,0.611,Med,-11.919,Rumble,42.15,59.85
HI13,Guiding Light,217633,0.061936,0.54846,66.7,1.43E-05,7,114.190596,1,,100.017,0.281,,-9.343,Clang,43.18,100.05
MI14,Slacks,206013,0.73304,0.73755,50.9,3.83E-06,11,115.885225,1,154.5,126.065,0.365,Medium,-10.127,Rumble,13.12,76.35
MI15,The Bride & The Bachelor,250399,0.76244,0.46629,36.5,0.294,0,122.7664,1,46.65,88.011,0.103,Med,-11.809,Rumble,34.30,54.75
MI12,Safe Dream,189071,0.80948,0.52272,42.7,0,11,125.8884,0,52.05,141.866,0.195,Med,-8.926,Clang,32.64,64.05
MI15,Natalie,274826,0.12544,0.55737,43.2,0.00281,0,123.6544,1,,106.02,0.15,Medium,-11.43,Rumble,12.33,64.8
HI10,Speak Easy,249731,0.3528,0.49104,85,0.00402,11,129.7321,0,60.75,82.512,0.143,High,-6.341,Roar,23.03,127.5
MI22,Waiting (PAL Remix),314285,0.75166,0.27423,36,0.709,3,121,1,48,167.981,0.231,Med,-18.376,Buzz,28.64,54
MI13,Hollow Body Weather,348173,0.23226,0.42075,53.9,0.361,5,116.596804,1,,89.461,0.367,Medium,-9.175,Clang,33.44,80.85
MI13,Baby,205417,0.6615,0.51678,40,0.0119,11,128.5956,0,,139.803,0.223,Med,-9.55,Clang,29.60,60
MI17,On Trees And Birds And Fire,176800,0.88298,,31.1,0.0661,10,124.7689,1,59.25,199.887,0.641,Med,-13.573,Babble,14.54,46.65
MI13,Louise,266997,0.75264,0.63261,38.1,2.25E-06,10,147.3796,1,48.15,89.897,0.489,Med,-9.428,Clang,40.19,57.15
MI12,You're Not Alone,217800,0.47138,0.26631,49.4,0,0,127.0129,1,79.8,76.5,0.321,Med,-8.31,Clang,37.82,74.1
MI12,Week In Tennessee,210413,0.76146,0.55044,41.4,0.00064,1,139.24,1,,76.018,0.124,Med,-8.49,?,33.92,62.1
HI10,Broken,216338,0.44198,0.43065,63.6,0,5,123.6544,0,,141.87,0.101,Hi,-6.851,Roar,41.97,95.4
LI15,Cherry Wine,246093,0.94374,0.47421,17.7,0,10,124.5456,1,54,124.033,0.136,Low,-11.266,Rumble,37.19,26.55
MI13,Spent So Long,230035,0.083986,0.57618,49.6,0,9,137.8276,1,43.65,137.95,0.436,Med,-9.348,Clang,33.85,74.4
MI18,Holocene,336613,0.92414,0.37125,30.4,0.303,1,126.7876,1,45.3,147.989,0.147,Med,-14.52,Babble,39.60,45.6
MI12,Resolution,256389,0.051254,,56.6,0.000949,7,123.21,1,,126.819,0.175,Med,-8.339,Clang,35.66,84.9
MI10,Be Alright,196373,0.68306,0.54747,58.6,0,11,116.920969,1,54.3,126.684,0.443,Medium,-6.319,Roar,60.99,87.9
MI13,Do You Remember,234426,0.196,,33.3,0.000148,1,126.5625,0,82.2,72,0.349,Med,-9.949,Clang,15.00,49.95
MI13,"Strangers, Poets & Thieves",259848,0.75656,0.65637,48.2,8.18E-05,2,125.6641,1,46.65,145.985,0.524,Med,-9.008,Clang,33.63,72.3
LI15,Like I'm Gonna Lose You,232338,0.93884,0.39402,17.4,4.16E-06,0,134.0964,1,54.6,172.152,0.153,,-11.16,Rumble,39.67,26.1
MI14,Crowded Places,262259,0.7644,0.5445,34.8,0,0,120.978001,1,70.5,65.973,0.15,Med,-10.682,?,17.35,52.2
MI19,My Forest Fire,206012,0.93688,0.46827,24.2,0.0171,0,121.6609,0,50.25,79.418,0.147,Medium,-15.128,Babble,8.26,36.3
MI14,Little Lover,324429,0.86534,0.58707,27.3,0.525,2,116.899344,0,45.15,105.981,0.284,Med,-10.139,Rumble,30.71,40.95
MI9,Signal,265951,0.04949,0.78507,31,0.0875,5,112.741924,1,78,75.989,0.25,Medium,-5.256,Blare,40.44,46.5
MI13,Wolf,223200,0.22344,0.57618,56.3,0.000343,1,114.789796,1,58.2,99.986,0.31,Medium,-9.314,Clang,14.41,84.45
MI13,Falling Short,203406,0.73696,0.68211,40.3,1.89E-05,9,125.44,0,60.75,124.548,0.124,Med,-9.099,Clang,36.48,60.45
MI11,Weathered,274693,0.098,0.37422,50.5,4.87E-05,0,117.570649,1,66,142.815,0.316,Med,-7.406,Roar,17.40,75.75
MI15,Nightmare (Remastered),224287,0.88886,0.58311,32.1,0.099,1,118.81,0,53.25,125.06,0.0608,Medium,-11.451,Rumble,28.30,48.15
MI13,I Don't Want To Change You,326206,0.46256,0.4059,30.6,3.28E-05,4,125.44,0,52.2,141.565,0.166,,-9.704,?,35.37,45.9
MI18,Cut Me - Acoustic Version,203636,0.87808,,20.4,0.00138,6,125.8884,1,48,131.764,0.23,Med,-14.145,Babble,29.25,30.6
MI12,The Night We Met (feat. Phoebe Bridgers),208173,0.94276,0.41976,43.7,0.336,2,276.8896,1,53.25,174.127,0.131,Medium,-8.588,Clang,45.25,65.55
LI12,Rivers and Roads,284000,0.68502,0.48906,19.4,2.98E-05,0,116.704809,1,52.8,135.753,0.161,Lo,-8.965,?,36.97,29.1
MI12,Back to Autumn,199653,0.45276,0.47322,58.8,0.00109,8,114.2761,1,,110.918,0.341,Med,-8.032,Clang,43.18,88.2
MI16,El Buho,231706,0.91434,0.54747,39.1,0.00123,3,120.846049,0,47.25,105.989,0.242,,-12.303,Babble,31.02,58.65
MI15,You Are Healing,282167,0.87612,0.46431,39,0.103,0,119.2464,1,,80.028,0.085,,-11.257,Rumble,28.98,58.5
MI15,Rivers,236853,0.93982,0.55638,25,0.000836,5,122.5449,1,48.75,100.804,0.595,Medium,-11.977,Rumble,38.70,37.5
LI20,Smother,240560,0.9065,0.50193,13.8,0.0777,1,125.44,1,,124.983,0.115,,-16.447,?,32.21,20.7
MI15,Everything I Am Is Yours,210013,0.6566,0.86427,50.5,0.269,4,129.0496,0,46.2,110.007,0.69,Medium,-11.147,Rumble,16.59,75.75
MI14,I'll Never Love,165986,0.56056,0.57123,37.1,0.102,2,122.9881,0,,74.534,0.343,Medium,-10.631,Rumble,13.99,55.65
MI13,Shimmer,224692,0.27146,0.46728,48.8,0,11,118.396161,1,,156.122,0.464,Medium,-9.437,Clang,33.99,73.2
MI15,Dust,175858,0.89866,0.36531,24.6,1.90E-06,10,120.912016,1,,86.627,0.269,,-11.407,Rumble,10.11,36.9
MI11,Say It Again,197853,0.38024,0.68607,51.3,5.48E-06,1,119.443041,0,127.95,83.648,0.279,,-7.876,?,19.62,76.95
MI11,Wishes,253773,0.14112,0.24453,54.3,3.13E-06,2,124.7689,1,63.3,73.005,0.153,Medium,-7.087,Roar,35.88,81.45
MI10,Born To Be Yours - Acoustic Version,249341,0.59388,0.64647,49,4.29E-06,7,117.635716,1,,159.784,0.275,Medium,-6.99,Roar,38.34,73.5
MI16,"The Climb, the Fall",262656,0.029498,0.69993,56.7,0.0913,10,124.0996,0,42.9,115.982,0.749,Medium,-12.573,Babble,38.20,85.05
MI10,I Believe in Us,202146,0.78302,0.54945,42.3,0,0,123.6544,1,,137.044,0.257,Medium,-6.232,Roar,24.06,63.45
HI10,Closer,183591,0.26656,0.51183,73.6,0,6,132.7104,1,116.1,143.985,0.388,High,-6.062,Roar,27.00,110.4
MI12,Good to Me,361115,0.6272,0.36828,34.2,0,4,122.7664,1,51.15,119.513,0.307,Medium,-8.062,Clang,33.31,51.3
MI12,In My Dreams,249186,0.83986,,28.4,0,4,121.8816,1,47.25,82.255,0.196,Med,-8.155,Clang,36.93,42.6
MI13,Mykonos,275306,0.3871,0.297,45.2,0.000818,11,129.2769,1,45.75,82.988,0.342,Med,-9.298,Clang,26.59,67.8
HI10,Patient,190533,0.73696,0.66825,60.4,0,1,123.4321,1,,168.034,0.456,Hi,-6.266,?,51.19,90.6
LI17,Oceans - Acoustic Version,241500,0.93002,0.73656,16.4,0.000212,5,119.771136,1,,129.966,0.393,,-13.174,Babble,32.93,24.6
MI12,Easy Ride,251280,0.16856,0.59202,43.2,0.00035,6,122.3236,1,42.15,122.006,0.254,Med,-8.619,Clang,13.89,64.8
MI16,All Night - Acoustic Version,202500,0.84476,0.67716,21.9,0,6,127.0129,1,49.65,119.992,0.237,Medium,-12.751,Babble,30.43,32.85
LI21,The Promise,327866,0.68894,0.49104,9.75,0.000714,1,119.924401,1,47.7,141.397,0.36,Lo,-17.234,Chatter,33.04,14.62
MI11,Something to Hold on To,219893,0.72814,0.34056,41.8,0,3,121.4404,1,63.45,99.962,0.0766,Med,-7.811,?,36.60,62.7
MI13,Dark Times,260640,0.10388,0.57915,42.1,9.54E-06,7,129.96,1,106.05,132.986,0.24,Med,-9.593,Clang,22.15,63.15
MI15,Desire,198666,0.70658,0.6732,42.2,0.235,7,151.7824,1,65.85,90.036,0.345,Medium,-11.611,?,30.11,63.3
HI11,Light (feat. Little Dragon),253533,0.53508,,63.4,0.71,1,154.2564,1,52.2,132.981,0.245,Hi,-7.98,Roar,32.39,95.1
MI18,Summer Guest,224613,0.6909,0.55836,35.6,0.0569,3,128.8225,1,40.05,106.06,0.519,Medium,-14.839,Babble,28.93,53.4
MI10,Always,247842,0.047334,0.53658,46.6,0,4,120.209296,1,51.3,122.967,0.167,Medium,-6.546,Roar,36.04,69.9
MI11,Yo Mismo La Vi,193480,0.11564,0.8019,55.8,5.42E-06,2,116.186841,0,,146.849,0.639,Medium,-7.253,Roar,38.88,83.7
MI17,Nereyda,295760,0.43806,0.71577,36.2,0.00186,9,169.7809,0,,76.595,0.931,Med,-13.523,Babble,44.68,54.3
HI7,Hoja En Blanco,307200,0.2205,,77.2,3.24E-06,0,138.2976,1,55.35,135.063,0.863,,-3.599,Boom,66.07,115.8
HI8,Debate De 4,279346,0.31654,0.76032,75.5,0,9,145.9264,0,63.3,132.002,0.834,Hi,-4.331,Blare,61.63,113.25
HI8,Dos Locos,246746,0.086044,0.90882,66.4,0.00026,1,115.111441,0,,129.998,0.827,High,-4.767,?,56.96,99.6
HI8,"Quizas Si, Quizas No - Bachata Remix",272680,0.25284,0.88902,68.9,0.00161,5,115.111441,1,,129.893,0.942,High,-4.777,Blare,56.35,103.35
HI11,Que Vuelva,287960,0.26362,0.86328,64.1,0,6,114.361636,1,60.9,134.961,0.943,Hi,-7.736,Roar,51.91,96.15
HI8,Quién Eres Tu,262586,0.47236,0.92961,63.5,5.72E-05,5,128.3689,0,51.75,130.937,0.843,High,-4.423,Blare,57.46,95.25
MI15,El Hombre de Tu Vida,293537,0.11564,0.79695,31.5,0.000211,10,122.5449,0,87.6,120.606,0.583,Medium,-11.547,Rumble,30.78,47.25
HI7,Creiste,257463,0.62328,0.83655,77.4,0.000998,0,119.968209,1,69.75,138.067,0.867,High,-3.688,Boom,57.91,116.1
HI9,Vine a Decirte Adios,279880,0.41258,0.84051,62.6,0.000243,1,119.137225,1,,132.792,0.736,Hi,-5.007,Blare,47.52,93.9
HI9,No Tengo Suerte En El Amor,240720,0.093688,0.89793,69.1,4.91E-05,10,114.661264,0,58.2,132.161,0.915,Hi,-5.925,Blare,55.77,103.65
MI10,Es Tan Difícil,251386,0.28224,,56.7,0,2,132.7104,1,,135.01,0.938,Med,-6.407,Roar,55.16,85.05
HI9,Intentalo Tu,245253,0.19894,0.84645,69.5,0.00208,1,166.41,1,55.05,132.188,0.615,Hi,-5.595,Blare,46.49,104.25
MI11,Siento Que Te Quiero,301920,0.2646,0.81279,45.6,2.08E-06,1,116.553616,0,77.7,133.871,0.936,Medium,-7.581,Roar,47.48,68.4
HI10,Tu Eres Ajena,241666,0.22246,,61,0.000133,0,117.483921,0,82.65,130.203,0.943,,-6.55,Roar,26.95,91.5
HI7,Esta Noche,283946,0.41748,0.82863,77.7,0,8,153.76,1,50.1,126.008,0.848,High,-3.882,Boom,55.05,116.55
MI6,Por Mi Timidez,281600,0.36554,0.73953,56.3,3.70E-05,7,118.701025,1,67.5,136.315,0.772,Med,-2.43,Boom,59.95,84.45
HI9,De Rodillas Te Pido,233320,0.56154,0.90981,67.7,3.35E-06,7,146.8944,1,56.1,129.992,0.973,,-5.158,Blare,58.68,101.55
MI11,"Vagabundo, Borracho y Loco",269490,0.71736,0.73161,47.3,9.71E-05,6,107.391769,0,76.8,148.28,0.964,Med,-7.873,Roar,49.51,70.95
HI7,Hoy Te Vi Pasar,252557,0.22442,0.91674,71.1,3.06E-06,0,112.254025,0,70.2,125.083,0.9,High,-3.377,Boom,59.68,106.65
HI10,Perdido,246853,0.077224,0.89199,66.6,2.10E-06,0,119.727364,1,53.55,125.187,0.88,High,-6.608,Roar,46.14,99.9
HI8,Mi Niña,239906,0.34006,0.87516,67,0,10,113.188321,0,54,130.055,0.961,Hi,-4.175,?,57.74,100.5
HI9,Sentimiento De Amor,203080,0.04998,,60.3,0,7,157.0009,1,84,129.918,0.966,High,-5.327,Blare,50.98,90.45
MI11,Me Dejaste Abandonado,298640,0.0066248,0.76329,49.9,0.00207,6,117.2889,1,,129.887,0.963,Medium,-7.681,Roar,48.04,74.85
MI8,El profesor,219866,0.23324,0.93852,59,0,11,109.181601,0,82.05,132.309,0.965,,-4.994,Blare,31.69,88.5
HI10,Muchachita Loca,243333,0.45668,0.53262,64.6,0,7,109.077136,0,,158.448,0.97,Hi,-6.671,Roar,49.97,96.9
MI9,La Avispa,266480,0.47334,,57.9,0,2,121.4404,0,56.4,128.046,0.817,Medium,-5.089,Blare,48.68,86.85
MI12,Vocales de amor,310613,0.81732,,39.5,0.113,4,114.746944,0,90,128.092,0.927,,-8.971,Clang,21.92,59.25
MI11,Medicina De Amor,360720,0.3087,,46.1,1.12E-06,1,109.098025,1,74.25,142.551,0.912,Med,-7.36,Roar,50.24,69.15
MI13,Donde Estara,299146,0.294,,50.3,0.000107,11,124.9924,0,64.35,145.093,0.951,Medium,-9.147,Clang,48.71,75.45
MI13,Morire Bebiendo,194400,0.6125,0.64152,44.2,0,4,308.7049,0,73.05,157.702,0.962,Med,-9.895,Clang,43.85,66.3
MI10,Volvió El Dolor,210680,0.45374,0.67716,49.7,0.00155,3,116.661601,0,103.65,140.653,0.92,Med,-6.956,?,45.68,74.55
MI12,Dame Corazon,205493,0.0086044,,53.7,0.00101,11,127.0129,0,56.4,151.835,0.889,,-8.652,Clang,41.79,80.55
HI8,Vete y Alejate de Mi,276840,0.052822,0.6732,65.1,0.000119,2,109.767529,0,143.1,121.364,0.787,High,-4.935,Blare,47.29,97.65
MI16,Quien Te Engano,342400,0.31458,0.59697,45.4,0.000416,0,174.5041,1,,152.378,0.969,Medium,-12.79,Babble,41.68,68.1
MI10,Yo No Muero en Mi Cama,247186,0.48706,0.86625,58.3,2.65E-06,1,113.443801,0,98.85,139.986,0.84,,-6.311,Roar,43.82,87.45
HI6,Ay hombre,302960,0.1323,0.92169,66.2,0.000685,8,114.468601,1,57.9,130.034,0.963,Hi,-2.863,Boom,62.62,99.3
MI9,Traicionera,220213,0.20188,,52.2,7.96E-06,9,117.570649,0,,125.74,0.894,Med,-5.931,Blare,46.16,78.3
MI13,No Puedo Volver Contigo,273113,0.68012,0.92367,46.2,0.000126,4,121.6609,1,190.5,130.086,0.942,,-9.671,Clang,41.44,69.3
MI10,Si Tu Me Dejas,253893,0.10486,0.9306,53.3,0.000203,7,115.670025,1,85.2,128.459,0.627,Medium,-6.756,?,35.81,79.95
HI11,Quiero Ser de Ti,205493,0.09212,0.80487,62.9,0.00396,1,108.764041,0,,151.903,0.819,,-7.39,Roar,39.26,94.35
M012,De Ti Me Separo,218640,0.072618,0.66429,55.8,0.001,7,140.4225,1,402,153.932,0.905,Medium,-8.585,Clang,40.70,83.7
MI11,Ceniza fria,252173,0.39004,0.7128,53.1,1.07E-05,5,108.951844,1,81.15,82.376,0.961,Med,-7.868,Roar,45.72,79.65
MI12,Como El,160573,0.58016,0.67914,49.5,0.0277,4,130.1881,0,66.45,152.595,0.97,Medium,-8.054,Clang,43.80,74.25
MI13,La Mortificadora,274466,0.035868,0.67617,53.5,1.97E-05,11,168.4804,1,220.5,142.237,0.877,Medium,-9.993,Clang,37.29,80.25
MI10,Volver,285953,0.63896,0.70983,51.8,0.000157,2,111.576969,0,85.2,135.663,0.968,Med,-6.797,Roar,46.96,77.7
MI13,No Le Pare,179680,0.58212,,37.5,0.000172,7,177.4224,0,98.1,73.654,0.961,,-9.357,Clang,41.24,56.25
HI15,El Accidente,302813,0.62622,0.61182,61.4,0.00943,6,134.0964,0,,152.55,0.96,,-11.852,?,39.05,92.1
HI7,Me Enamoro,258064,0.51156,0.83754,82.5,0.0762,9,111.028369,1,59.4,132.047,0.964,,-3.627,Boom,57.44,123.75
HI9,DJ Turn It Up,211776,0.00093688,,69.5,0.178,1,123.6544,1,70.95,102.018,0.369,High,-5.561,Blare,51.58,104.25
E06,HUMBLE. - SKRILLEX REMIX,156800,0.0076244,0.88902,93.5,3.63E-05,11,148.1089,1,436.5,150.016,0.884,Extra,-2.744,Boom,75.76,140.25
EI8,POWER,292093,0.015876,0.53757,91.5,0,0,304.1536,0,169.5,153.998,0.577,Extra,-4.746,Blare,60.44,137.25
MI13,I Ain't Done,215060,0.007252,0.75438,53.3,0.00173,1,140.6596,1,101.55,114.971,0.416,Med,-9.154,Clang,41.26,79.95
HI10,Natural,189466,0.21168,0.44352,61.2,0,2,116.64,1,,97.773,0.213,,-6.106,Roar,59.61,91.8
MI11,Taste (feat. Offset),232959,0.023128,0.87516,55.9,0,0,121.2201,1,180,97.994,0.342,Medium,-7.442,Roar,57.60,83.85
MI12,Nonstop,238613,0.029988,0.89991,40.5,0.00698,6,122.1025,0,210,154.984,0.455,Med,-8.133,Clang,42.87,60.75
H08,Lucky You (feat. Joyner Lucas),244679,0.061446,0.86724,78.6,0,10,127.0129,0,459,153.068,0.575,Hi,-4.884,Blare,67.51,117.9
HI8,Everyday,204746,0.04018,0.6633,75.2,0,1,115.541001,1,56.1,149.961,0.442,High,-4.146,Blare,60.59,112.8
